customerID,RiskScore,RiskTier,tenure,MonthlyCharges,Contract,InternetService,PaymentMethod
0804-YGEQV,1,monitor,43,24.45,One year,No,Bank transfer (automatic)
3935-TBRZZ,1,monitor,44,25.7,One year,No,Mailed check
0129-QMPDR,1,monitor,44,20.5,One year,No,Bank transfer (automatic)
9067-SQTNS,1,monitor,44,20.6,One year,No,Bank transfer (automatic)
2122-SZZZD,1,monitor,44,19.5,One year,No,Credit card (automatic)
1269-FOYWN,1,monitor,44,20,One year,No,Bank transfer (automatic)
9127-QRZMH,1,monitor,44,59.85,One year,DSL,Bank transfer (automatic)
2428-HYUNX,1,monitor,44,19.35,Two year,No,Credit card (automatic)
7795-CFOCW,1,monitor,45,42.3,One year,DSL,Bank transfer (automatic)
3887-PBQAO,1,monitor,45,25.9,One year,No,Credit card (automatic)
3230-IUALN,1,monitor,45,81,Two year,DSL,Mailed check
8999-YPYBV,1,monitor,45,84.35,Two year,DSL,Mailed check
8345-MVDYC,1,monitor,45,81.65,Two year,DSL,Bank transfer (automatic)
3572-UUHRS,1,monitor,45,18.85,One year,No,Bank transfer (automatic)
1506-YJTYT,1,monitor,45,73.85,Two year,DSL,Credit card (automatic)
2192-OZITF,1,monitor,45,73.55,Two year,DSL,Mailed check
4475-NVTLU,1,monitor,45,19.2,Two year,No,Electronic check
1094-BKOSX,1,monitor,45,51,One year,DSL,Bank transfer (automatic)
6416-JNVRK,1,monitor,46,55.65,One year,DSL,Credit card (automatic)
4163-NCJAK,1,monitor,46,24.45,One year,No,Bank transfer (automatic)
3174-AKMAS,1,monitor,46,64.2,Two year,DSL,Credit card (automatic)
2933-XEUJM,1,monitor,46,79.2,Two year,DSL,Mailed check
4538-WNTMJ,1,monitor,46,24.95,One year,No,Mailed check
9798-OPFEM,1,monitor,46,21.1,Two year,No,Electronic check
9805-FILKB,1,monitor,46,20.2,One year,No,Bank transfer (automatic)
5310-NOOVA,1,monitor,46,19.95,Two year,No,Electronic check
5751-USDBL,1,monitor,46,81,Two year,DSL,Mailed check
6174-NRBTZ,1,monitor,46,30.75,One year,DSL,Bank transfer (automatic)
5862-BRIXZ,1,monitor,46,60.75,Two year,DSL,Bank transfer (automatic)
6374-AFWOX,1,monitor,46,65.65,Two year,DSL,Mailed check
2725-IWWBA,1,monitor,46,56.9,One year,DSL,Mailed check
0756-MPZRL,1,monitor,46,33.7,One year,DSL,Credit card (automatic)
0945-TSONX,1,monitor,47,85.3,Two year,DSL,Credit card (automatic)
7025-WCBNE,1,monitor,47,59.6,Two year,DSL,Bank transfer (automatic)
9620-QJREV,1,monitor,47,20.55,One year,No,Credit card (automatic)
4381-MHQDC,1,monitor,47,65,Two year,DSL,Mailed check
5232-NXPAY,1,monitor,47,74.45,Two year,DSL,Mailed check
7771-CFQRQ,1,monitor,47,63.8,Two year,DSL,Bank transfer (automatic)
9224-VTYID,1,monitor,47,90.5,Two year,DSL,Mailed check
8902-ZEOVF,1,monitor,47,20.05,One year,No,Mailed check
3079-BCHLN,1,monitor,47,19.9,One year,No,Bank transfer (automatic)
3557-HTYWR,1,monitor,47,74.05,Two year,DSL,Mailed check
4565-EVZMJ,1,monitor,47,58.9,One year,DSL,Mailed check
8571-ZCMCX,1,monitor,47,60,Two year,DSL,Credit card (automatic)
6810-VCAEX,1,monitor,47,39.65,One year,DSL,Credit card (automatic)
2324-AALNO,1,monitor,48,24.55,One year,No,Bank transfer (automatic)
7560-QRBXH,1,monitor,48,19.95,One year,No,Mailed check
1371-OJCEK,1,monitor,48,24.35,One year,No,Bank transfer (automatic)
0234-TEVTT,1,monitor,48,45,One year,DSL,Credit card (automatic)
6339-RZCBJ,1,monitor,48,78.9,Two year,DSL,Credit card (automatic)
2332-TODQS,1,monitor,48,25.05,One year,No,Credit card (automatic)
8859-YSTWS,1,monitor,48,19.95,One year,No,Bank transfer (automatic)
5696-JVVQY,1,monitor,48,70.1,Two year,DSL,Credit card (automatic)
5306-BVTKJ,1,monitor,48,55.8,One year,DSL,Credit card (automatic)
5170-PTRKA,1,monitor,49,35.8,One year,DSL,Credit card (automatic)
2812-REYAT,1,monitor,49,20.05,One year,No,Bank transfer (automatic)
9755-JHNMN,1,monitor,49,67.4,Two year,DSL,Bank transfer (automatic)
0487-CRLZF,1,monitor,49,74.45,Two year,DSL,Bank transfer (automatic)
4039-PIMHX,1,monitor,49,49.8,Two year,DSL,Mailed check
9732-OUYRN,1,monitor,49,19,One year,No,Credit card (automatic)
8430-TWCBX,1,monitor,49,20.7,One year,No,Credit card (automatic)
2821-WARNZ,1,monitor,49,19.45,One year,No,Credit card (automatic)
2676-SSLTO,1,monitor,49,66.15,Two year,DSL,Bank transfer (automatic)
0048-PIHNL,1,monitor,49,20.45,One year,No,Bank transfer (automatic)
6898-RBTLU,1,monitor,49,79.3,Two year,DSL,Bank transfer (automatic)
1264-FUHCX,1,monitor,49,56.3,One year,DSL,Credit card (automatic)
7138-GIRSH,1,monitor,50,69.5,Two year,DSL,Bank transfer (automatic)
0121-SNYRK,1,monitor,50,35.4,One year,DSL,Mailed check
2511-MORQY,1,monitor,50,54.9,One year,DSL,Bank transfer (automatic)
0263-FJTQO,1,monitor,50,70.5,Two year,DSL,Credit card (automatic)
4893-GYUJU,1,monitor,50,19.35,One year,No,Mailed check
4717-GHADL,1,monitor,50,79.6,Two year,DSL,Mailed check
9447-YPTBX,1,monitor,50,19.85,One year,No,Bank transfer (automatic)
7244-QWYHG,1,monitor,50,44.45,One year,DSL,Bank transfer (automatic)
9602-WCXPI,1,monitor,50,20.15,One year,No,Credit card (automatic)
9702-AIUJO,1,monitor,50,44.8,One year,DSL,Bank transfer (automatic)
0608-JDVEC,1,monitor,50,19.8,Two year,No,Electronic check
2589-AYCRP,1,monitor,50,19.75,One year,No,Bank transfer (automatic)
5774-QPLTF,1,monitor,50,20.35,One year,No,Mailed check
6598-KELSS,1,monitor,50,43.05,One year,DSL,Bank transfer (automatic)
8672-OAUPW,1,monitor,51,47.85,One year,DSL,Credit card (automatic)
5313-FPXWG,1,monitor,51,24.6,One year,No,Bank transfer (automatic)
1084-MNSMJ,1,monitor,51,85.5,Two year,DSL,Credit card (automatic)
3399-BMLVW,1,monitor,51,60.5,Two year,DSL,Credit card (automatic)
9060-HJJRW,1,monitor,51,56.4,One year,DSL,Credit card (automatic)
7297-DVYGA,1,monitor,51,19.85,One year,No,Bank transfer (automatic)
3401-URHDA,1,monitor,51,59.9,One year,DSL,Credit card (automatic)
6418-HNFED,1,monitor,51,83.25,Two year,DSL,Credit card (automatic)
3720-DBRWL,1,monitor,51,83.85,Two year,DSL,Credit card (automatic)
8630-QSGXK,1,monitor,51,75.2,Two year,DSL,Bank transfer (automatic)
6546-OPBBH,1,monitor,51,23.95,One year,No,Mailed check
4698-KVLLG,1,monitor,51,19.6,Two year,No,Credit card (automatic)
8249-THVEC,1,monitor,51,19.4,One year,No,Mailed check
8191-XWSZG,1,monitor,52,20.65,One year,No,Mailed check
7639-LIAYI,1,monitor,52,79.75,Two year,DSL,Credit card (automatic)
4549-ZDQYY,1,monitor,52,57.95,One year,DSL,Credit card (automatic)
4568-KNYWR,1,monitor,52,63.25,Two year,DSL,Credit card (automatic)
0946-FKYTX,1,monitor,52,30.1,One year,DSL,Mailed check
2252-NKNSI,1,monitor,52,85.15,Two year,DSL,Mailed check
9170-ARBTB,1,monitor,52,19.6,One year,No,Credit card (automatic)
6203-HBZPA,1,monitor,52,63.9,Two year,DSL,Credit card (automatic)
5266-PFRQK,1,monitor,52,20.85,One year,No,Credit card (automatic)
7109-CQYUZ,1,monitor,52,89.25,Two year,DSL,Mailed check
5792-JALQC,1,monitor,52,59.85,Two year,DSL,Bank transfer (automatic)
1834-ABKHQ,1,monitor,52,50.95,One year,DSL,Bank transfer (automatic)
4254-QPEDE,1,monitor,52,66.25,Two year,DSL,Credit card (automatic)
9503-XJUME,1,monitor,52,19.65,One year,No,Credit card (automatic)
9541-PWTWO,1,monitor,52,80.95,Two year,DSL,Bank transfer (automatic)
9746-YKGXB,1,monitor,52,44.25,One year,DSL,Bank transfer (automatic)
5245-VDBUR,1,monitor,52,35.45,One year,DSL,Mailed check
4648-YPBTM,1,monitor,53,73.9,Two year,DSL,Bank transfer (automatic)
5642-MHDQT,1,monitor,53,19.85,One year,No,Bank transfer (automatic)
3251-YMVWZ,1,monitor,53,24.05,One year,No,Bank transfer (automatic)
7872-BAAZR,1,monitor,53,19.55,One year,No,Bank transfer (automatic)
9451-WLYRI,1,monitor,53,19.05,One year,No,Credit card (automatic)
5944-UGLLK,1,monitor,53,54.9,One year,DSL,Credit card (automatic)
6925-BAYGL,1,monitor,53,25.1,Two year,No,Credit card (automatic)
5707-ZMDJP,1,monitor,53,69.7,Two year,DSL,Mailed check
1172-VIYBP,1,monitor,53,69.7,Two year,DSL,Bank transfer (automatic)
1722-LDZJS,1,monitor,53,20.2,One year,No,Credit card (automatic)
6288-CHQJB,1,monitor,54,69.95,Two year,DSL,Bank transfer (automatic)
7401-JIXNM,1,monitor,54,91.3,Two year,DSL,Credit card (automatic)
2160-GPFXD,1,monitor,54,65.65,Two year,DSL,Credit card (automatic)
7029-IJEJK,1,monitor,54,44.1,One year,DSL,Bank transfer (automatic)
0757-WCUUZ,1,monitor,54,63.35,Two year,DSL,Credit card (automatic)
4194-FJARJ,1,monitor,54,60,Two year,DSL,Bank transfer (automatic)
0536-ESJEP,1,monitor,54,74.55,Two year,DSL,Bank transfer (automatic)
7609-YBPXG,1,monitor,54,87.1,Two year,DSL,Bank transfer (automatic)
1333-PBMXB,1,monitor,54,24.75,One year,No,Bank transfer (automatic)
3719-TDVQB,1,monitor,54,18.95,Two year,No,Mailed check
7054-DMVAS,1,monitor,54,65.3,Two year,DSL,Bank transfer (automatic)
4547-FZJWE,1,monitor,55,59.45,One year,DSL,Credit card (automatic)
9018-PCIOK,1,monitor,55,64.75,Two year,DSL,Mailed check
7009-PCARS,1,monitor,55,19.1,One year,No,Bank transfer (automatic)
6504-VBLFL,1,monitor,55,58.6,Two year,DSL,Electronic check
0412-UCCNP,1,monitor,55,59.2,Two year,DSL,Electronic check
4644-OBGFZ,1,monitor,55,19.5,One year,No,Mailed check
0813-TAXXS,1,monitor,55,77.8,Two year,DSL,Bank transfer (automatic)
7269-JISCY,1,monitor,55,45.05,One year,DSL,Bank transfer (automatic)
2404-JIBFC,1,monitor,55,85.1,Two year,DSL,Bank transfer (automatic)
6051-PTVNS,1,monitor,55,19.15,One year,No,Credit card (automatic)
5451-MHQOF,1,monitor,56,24.45,One year,No,Mailed check
6922-NCEDI,1,monitor,56,21.2,One year,No,Mailed check
9150-HEPMB,1,monitor,56,52.7,One year,DSL,Mailed check
1088-AUUZZ,1,monitor,56,75.85,Two year,DSL,Credit card (automatic)
5893-PYOLZ,1,monitor,56,81.8,Two year,DSL,Credit card (automatic)
0621-TSSMU,1,monitor,56,19.95,One year,No,Credit card (automatic)
6481-LXPWL,1,monitor,56,36.1,One year,DSL,Credit card (automatic)
5181-OABFK,1,monitor,56,61.3,Two year,DSL,Credit card (automatic)
3050-RLLXC,1,monitor,56,81.25,Two year,DSL,Credit card (automatic)
9200-NLNPD,1,monitor,56,54.05,One year,DSL,Bank transfer (automatic)
6229-UOLQL,1,monitor,56,52,One year,DSL,Mailed check
7633-MVPUY,1,monitor,57,59.75,Two year,DSL,Electronic check
0602-DDUML,1,monitor,57,69.75,Two year,DSL,Mailed check
1023-BQXZE,1,monitor,57,74.35,Two year,DSL,Bank transfer (automatic)
5016-LIPDW,1,monitor,57,19.4,One year,No,Mailed check
6195-MELTI,1,monitor,57,54.65,One year,DSL,Mailed check
3950-VPYJB,1,monitor,57,59.6,One year,DSL,Mailed check
4188-PCPIG,1,monitor,57,70.35,Two year,DSL,Credit card (automatic)
8745-PVESG,1,monitor,57,41.1,One year,DSL,Credit card (automatic)
7153-CHRBV,1,monitor,57,59.3,One year,DSL,Mailed check
6169-PGNCD,1,monitor,57,74.3,Two year,DSL,Credit card (automatic)
7164-BPTUT,1,monitor,57,89.55,Two year,DSL,Mailed check
0104-PPXDV,1,monitor,58,50.3,One year,DSL,Credit card (automatic)
0556-FJEGU,1,monitor,58,70.1,Two year,DSL,Bank transfer (automatic)
4121-AGSIN,1,monitor,58,24.5,One year,No,Credit card (automatic)
9830-ECLEN,1,monitor,58,50,One year,DSL,Mailed check
6968-MHOMU,1,monitor,58,45,One year,DSL,Credit card (automatic)
7636-PEPNS,1,monitor,58,44.1,One year,DSL,Mailed check
5320-BRKGK,1,monitor,58,75.8,Two year,DSL,Mailed check
5614-DNZCE,1,monitor,58,64.9,Two year,DSL,Credit card (automatic)
7162-WPHPM,1,monitor,58,71.6,Two year,DSL,Credit card (automatic)
0604-THJFP,1,monitor,59,75.95,Two year,DSL,Credit card (automatic)
2123-VSCOT,1,monitor,59,72.1,Two year,DSL,Bank transfer (automatic)
9348-ROUAI,1,monitor,59,90.3,Two year,DSL,Credit card (automatic)
8295-KMENE,1,monitor,59,76.45,Two year,DSL,Mailed check
9581-GVBXT,1,monitor,59,34.8,One year,DSL,Mailed check
5075-JSDKI,1,monitor,59,24.45,Two year,No,Electronic check
1074-WVEVG,1,monitor,59,20.35,One year,No,Mailed check
5394-MEITZ,1,monitor,60,80.6,Two year,DSL,Bank transfer (automatic)
7471-WNSUF,1,monitor,60,24.15,One year,No,Bank transfer (automatic)
5110-CHOPY,1,monitor,60,53.6,Two year,DSL,Electronic check
1599-EAHXY,1,monitor,60,23.95,One year,No,Credit card (automatic)
4012-YCFAI,1,monitor,60,61.35,Two year,DSL,Mailed check
7139-JZFVG,1,monitor,60,60.5,Two year,DSL,Bank transfer (automatic)
1752-OZXFY,1,monitor,60,59.8,One year,DSL,Mailed check
9000-PLFUZ,1,monitor,60,49.45,Two year,DSL,Credit card (automatic)
6549-BTYPG,1,monitor,60,60.8,Two year,DSL,Credit card (automatic)
2661-GKBTK,1,monitor,60,76.95,Two year,DSL,Bank transfer (automatic)
3712-PKXZA,1,monitor,61,20.55,One year,No,Credit card (automatic)
0123-CRBRT,1,monitor,61,88.1,Two year,DSL,Mailed check
9548-LIGTA,1,monitor,61,81.05,Two year,DSL,Mailed check
7501-IWUNG,1,monitor,61,73.8,Two year,DSL,Bank transfer (automatic)
9068-VPWQQ,1,monitor,61,75.35,Two year,DSL,Credit card (automatic)
6614-YWYSC,1,monitor,61,25,Two year,No,Bank transfer (automatic)
3166-PNEOF,1,monitor,61,86.45,Two year,DSL,Credit card (automatic)
1697-LYYYX,1,monitor,61,19.1,One year,No,Credit card (automatic)
4825-XJGDM,1,monitor,61,43.7,One year,DSL,Credit card (automatic)
6897-RWMUB,1,monitor,61,68.05,Two year,DSL,Bank transfer (automatic)
1194-BHJYC,1,monitor,61,62.15,Two year,DSL,Mailed check
6248-BSHKG,1,monitor,61,20.4,One year,No,Mailed check
3654-ARMGP,1,monitor,61,88.65,Two year,DSL,Credit card (automatic)
6754-LZUKA,1,monitor,61,80.9,Two year,DSL,Bank transfer (automatic)
1534-OULXE,1,monitor,61,49.7,One year,DSL,Bank transfer (automatic)
8241-JUIQO,1,monitor,61,19.45,One year,No,Bank transfer (automatic)
6013-BHCAW,1,monitor,61,81,Two year,DSL,Bank transfer (automatic)
0916-KNFAJ,1,monitor,61,69.9,Two year,DSL,Mailed check
0909-SELIE,1,monitor,61,80.8,Two year,DSL,Bank transfer (automatic)
4891-NLUBA,1,monitor,61,61.45,Two year,DSL,Bank transfer (automatic)
2405-LBMUW,1,monitor,61,50.7,One year,DSL,Bank transfer (automatic)
6388-TABGU,1,monitor,62,56.15,One year,DSL,Bank transfer (automatic)
0784-GTUUK,1,monitor,62,23.75,One year,No,Credit card (automatic)
8390-FESFV,1,monitor,62,84.5,Two year,DSL,Bank transfer (automatic)
6418-PIQSP,1,monitor,62,81,Two year,DSL,Mailed check
4636-TVXVG,1,monitor,62,19.95,One year,No,Bank transfer (automatic)
5201-CBWYG,1,monitor,62,24.8,One year,No,Bank transfer (automatic)
0440-EKDCF,1,monitor,62,60.15,Two year,DSL,Credit card (automatic)
1221-GHZEP,1,monitor,62,65.1,Two year,DSL,Mailed check
0885-HMGPY,1,monitor,62,69.4,Two year,DSL,Bank transfer (automatic)
8050-XGRVL,1,monitor,62,54.75,One year,DSL,Credit card (automatic)
5130-YPIRV,1,monitor,62,72,Two year,DSL,Credit card (automatic)
4671-VJLCL,1,monitor,63,79.85,Two year,DSL,Credit card (automatic)
9639-BUJXT,1,monitor,63,20.5,One year,No,Mailed check
0459-SPZHJ,1,monitor,63,83.5,Two year,DSL,Credit card (automatic)
5125-CNDSP,1,monitor,63,40.6,One year,DSL,Bank transfer (automatic)
7643-RCHXS,1,monitor,63,19.35,Two year,No,Electronic check
9995-HOTOH,1,monitor,63,59,Two year,DSL,Electronic check
3795-GWTRD,1,monitor,63,75.55,Two year,DSL,Credit card (automatic)
3902-MIVLE,1,monitor,63,75.7,Two year,DSL,Mailed check
3055-VTCGS,1,monitor,63,58.55,One year,DSL,Credit card (automatic)
1187-WILMM,1,monitor,63,89.4,Two year,DSL,Credit card (automatic)
7860-UXCRM,1,monitor,63,74.5,Two year,DSL,Credit card (automatic)
4006-HKYHO,1,monitor,63,86.7,Two year,DSL,Bank transfer (automatic)
6741-QRLUP,1,monitor,63,80.3,Two year,DSL,Credit card (automatic)
4737-HOBAX,1,monitor,63,79.8,Two year,DSL,Credit card (automatic)
3796-ENZGF,1,monitor,63,67.25,Two year,DSL,Mailed check
9786-YWNHU,1,monitor,63,63.55,Two year,DSL,Mailed check
0674-GCDXG,1,monitor,63,71.9,Two year,DSL,Bank transfer (automatic)
5256-SKJGO,1,monitor,64,54.6,Two year,DSL,Electronic check
8592-PLTMQ,1,monitor,64,24.7,One year,No,Mailed check
9361-YNQWJ,1,monitor,64,24.4,One year,No,Bank transfer (automatic)
9091-WTUUY,1,monitor,64,69.25,Two year,DSL,Mailed check
2612-PHGOX,1,monitor,64,76.1,Two year,DSL,Bank transfer (automatic)
8060-HIWJJ,1,monitor,64,86.55,Two year,DSL,Credit card (automatic)
1813-JLKWR,1,monitor,64,19.8,One year,No,Bank transfer (automatic)
1897-OKVMW,1,monitor,64,90.6,Two year,DSL,Mailed check
5148-ORICT,1,monitor,64,74.35,Two year,DSL,Mailed check
1265-ZFOSD,1,monitor,64,81.3,Two year,DSL,Mailed check
6872-HXFNF,1,monitor,64,58.35,One year,DSL,Bank transfer (automatic)
1080-BWSYE,1,monitor,64,25.65,Two year,No,Credit card (automatic)
8259-DZLIZ,1,monitor,64,53.85,One year,DSL,Bank transfer (automatic)
7508-DQAKK,1,monitor,64,86.4,Two year,DSL,Credit card (automatic)
6139-ZZRBQ,1,monitor,64,20.05,Two year,No,Bank transfer (automatic)
3566-CAAYU,1,monitor,64,49.85,Two year,DSL,Electronic check
6096-EGVTU,1,monitor,64,24.9,One year,No,Mailed check
1468-DEFNC,1,monitor,64,24.4,Two year,No,Bank transfer (automatic)
9795-NREXC,1,monitor,64,85,Two year,DSL,Credit card (automatic)
2845-KDHVX,1,monitor,64,68.3,Two year,DSL,Mailed check
9888-ZCUMM,1,monitor,64,60.05,Two year,DSL,Bank transfer (automatic)
2040-LDIWQ,1,monitor,65,84.2,Two year,DSL,Bank transfer (automatic)
9565-FLVCG,1,monitor,65,69.55,Two year,DSL,Mailed check
2753-JMMCV,1,monitor,65,74.2,Two year,DSL,Credit card (automatic)
6916-HIJSE,1,monitor,65,84.85,Two year,DSL,Bank transfer (automatic)
9906-NHHVC,1,monitor,65,53.5,Two year,DSL,Bank transfer (automatic)
3227-WLKLI,1,monitor,65,91.55,Two year,DSL,Bank transfer (automatic)
2662-NNTDK,1,monitor,65,24.8,One year,No,Credit card (automatic)
4293-ETKAP,1,monitor,65,79.4,Two year,DSL,Bank transfer (automatic)
2649-HWLYB,1,monitor,65,76.15,Two year,DSL,Bank transfer (automatic)
0016-QLJIS,1,monitor,65,90.45,Two year,DSL,Mailed check
9227-YBAXE,1,monitor,65,82.5,Two year,DSL,Bank transfer (automatic)
2296-DKZFP,1,monitor,65,71,Two year,DSL,Bank transfer (automatic)
7233-PAHHL,1,monitor,66,84,Two year,DSL,Mailed check
2977-CEBSX,1,monitor,66,90.05,Two year,DSL,Credit card (automatic)
1525-LNLOJ,1,monitor,66,63.3,Two year,DSL,Bank transfer (automatic)
4999-IEZLT,1,monitor,66,29.45,One year,DSL,Credit card (automatic)
2430-RRYUW,1,monitor,66,54.8,One year,DSL,Mailed check
0839-JTCUD,1,monitor,66,89.9,Two year,DSL,Credit card (automatic)
5498-IBWPI,1,monitor,66,49.4,One year,DSL,Credit card (automatic)
8414-OOEEL,1,monitor,66,79.5,Two year,DSL,Credit card (automatic)
3948-KXDUF,1,monitor,66,68.75,Two year,DSL,Bank transfer (automatic)
5993-JSUWV,1,monitor,66,61.15,Two year,DSL,Bank transfer (automatic)
5485-ITNPC,1,monitor,66,85.9,Two year,DSL,Bank transfer (automatic)
8042-RNLKO,1,monitor,66,25.45,One year,No,Bank transfer (automatic)
0420-TXVSG,1,monitor,66,66.1,Two year,DSL,Credit card (automatic)
7975-JMZNT,1,monitor,66,91.7,Two year,DSL,Bank transfer (automatic)
5176-OLSKT,1,monitor,66,66.9,Two year,DSL,Bank transfer (automatic)
8404-VIOMB,1,monitor,66,62.5,Two year,DSL,Bank transfer (automatic)
7113-HIPFI,1,monitor,66,65.85,Two year,DSL,Mailed check
5317-FLPJF,1,monitor,66,61.35,Two year,DSL,Bank transfer (automatic)
3727-OVPRY,1,monitor,66,25.7,One year,No,Credit card (automatic)
0771-CHWSK,1,monitor,66,74.6,Two year,DSL,Credit card (automatic)
8232-CTLKO,1,monitor,66,59.75,Two year,DSL,Electronic check
5321-NTRKC,1,monitor,66,79.85,Two year,DSL,Bank transfer (automatic)
0531-XBKMM,1,monitor,66,65.7,Two year,DSL,Bank transfer (automatic)
4111-BNXIF,1,monitor,67,59.55,Two year,DSL,Electronic check
0379-DJQHR,1,monitor,67,81.35,Two year,DSL,Credit card (automatic)
4102-HLENU,1,monitor,67,65.65,Two year,DSL,Mailed check
6695-FRVEC,1,monitor,67,60.4,Two year,DSL,Bank transfer (automatic)
9993-LHIEB,1,monitor,67,67.85,Two year,DSL,Mailed check
3200-MNQTF,1,monitor,67,70.9,Two year,DSL,Credit card (automatic)
3470-OBUET,1,monitor,67,74,Two year,DSL,Credit card (automatic)
4176-RELJR,1,monitor,67,25.1,Two year,No,Credit card (automatic)
4702-HDRKD,1,monitor,67,49.35,One year,DSL,Bank transfer (automatic)
7197-VOJMM,1,monitor,67,69.2,Two year,DSL,Credit card (automatic)
1167-OYZJF,1,monitor,67,20.05,Two year,No,Bank transfer (automatic)
0436-TWFFZ,1,monitor,67,85.25,Two year,DSL,Mailed check
6980-CDGFC,1,monitor,67,20.85,One year,No,Bank transfer (automatic)
6729-FZWSY,1,monitor,67,19.45,One year,No,Mailed check
2990-OGYTD,1,monitor,67,86.15,Two year,DSL,Bank transfer (automatic)
6625-IUTTT,1,monitor,67,65.55,Two year,DSL,Bank transfer (automatic)
9610-WCESF,1,monitor,67,43.9,Two year,DSL,Electronic check
0254-WWRKD,1,monitor,67,50.55,One year,DSL,Credit card (automatic)
5996-EBTKM,1,monitor,67,69.9,Two year,DSL,Bank transfer (automatic)
8181-YHCMF,1,monitor,68,60.3,Two year,DSL,Credit card (automatic)
3067-SVMTC,1,monitor,68,55.9,One year,DSL,Bank transfer (automatic)
6152-ONASV,1,monitor,68,58.25,One year,DSL,Bank transfer (automatic)
2077-DDHJK,1,monitor,68,70.9,Two year,DSL,Credit card (automatic)
8100-PNJMH,1,monitor,68,88.85,Two year,DSL,Credit card (automatic)
3533-UVMOM,1,monitor,68,70.95,Two year,DSL,Bank transfer (automatic)
3500-NSDOA,1,monitor,68,70.8,Two year,DSL,Credit card (automatic)
1568-LJSZU,1,monitor,68,92.2,Two year,DSL,Credit card (automatic)
3638-VBZTA,1,monitor,68,86.5,Two year,DSL,Bank transfer (automatic)
5680-LQOGP,1,monitor,68,82.45,Two year,DSL,Credit card (automatic)
3889-VWBID,1,monitor,68,82.85,Two year,DSL,Bank transfer (automatic)
2378-YIZKA,1,monitor,68,85,Two year,DSL,Credit card (automatic)
8690-ZVLCL,1,monitor,68,88,Two year,DSL,Credit card (automatic)
9140-CZQZZ,1,monitor,68,79.6,Two year,DSL,Bank transfer (automatic)
2211-RMNHO,1,monitor,68,85.3,Two year,DSL,Bank transfer (automatic)
6094-ZIVKX,1,monitor,68,54.45,One year,DSL,Credit card (automatic)
0361-HJRDX,1,monitor,68,64.35,Two year,DSL,Credit card (automatic)
3563-SVYLG,1,monitor,68,62.65,Two year,DSL,Credit card (automatic)
2137-DQMEV,1,monitor,68,44.8,One year,DSL,Mailed check
6258-PVZWJ,1,monitor,68,90.8,Two year,DSL,Credit card (automatic)
2256-YLYLP,1,monitor,68,72.95,Two year,DSL,Bank transfer (automatic)
6369-MCAKO,1,monitor,68,89.05,Two year,DSL,Bank transfer (automatic)
3454-JFUBC,1,monitor,68,20,Two year,No,Credit card (automatic)
9281-CEDRU,1,monitor,68,64.1,Two year,DSL,Bank transfer (automatic)
2954-PIBKO,1,monitor,69,64.15,Two year,DSL,Credit card (automatic)
8626-PTQGE,1,monitor,69,60.05,Two year,DSL,Bank transfer (automatic)
5736-YEJAX,1,monitor,69,79.45,Two year,DSL,Credit card (automatic)
2882-WDTBA,1,monitor,69,75.75,Two year,DSL,Bank transfer (automatic)
5930-GBIWP,1,monitor,69,81.5,Two year,DSL,Credit card (automatic)
4115-UMJFQ,1,monitor,69,35.75,One year,DSL,Bank transfer (automatic)
9135-MGVPY,1,monitor,69,84.7,Two year,DSL,Mailed check
1085-LDWAM,1,monitor,69,20.35,One year,No,Credit card (automatic)
8039-EQPIM,1,monitor,69,60.25,Two year,DSL,Bank transfer (automatic)
9220-CXRSC,1,monitor,69,61.4,Two year,DSL,Credit card (automatic)
6023-GSSXW,1,monitor,69,61.45,Two year,DSL,Credit card (automatic)
5457-COLHT,1,monitor,69,80.65,Two year,DSL,Bank transfer (automatic)
8413-YNHNV,1,monitor,69,90.65,Two year,DSL,Mailed check
4302-ZYFEL,1,monitor,69,20.55,One year,No,Credit card (automatic)
5795-BKOYE,1,monitor,69,59.1,One year,DSL,Bank transfer (automatic)
7515-LODFU,1,monitor,69,20.3,Two year,No,Credit card (automatic)
2885-HIJDH,1,monitor,69,86.9,Two year,DSL,Bank transfer (automatic)
9110-HSGTV,1,monitor,69,82.45,Two year,DSL,Credit card (automatic)
8169-SAEJD,1,monitor,69,56.55,Two year,DSL,Credit card (automatic)
8645-KOMJQ,1,monitor,69,81.95,Two year,DSL,Bank transfer (automatic)
0383-CLDDA,1,monitor,69,85.35,Two year,DSL,Credit card (automatic)
8990-YOZLV,1,monitor,69,66.9,Two year,DSL,Mailed check
1122-YJBCS,1,monitor,69,53.65,One year,DSL,Credit card (automatic)
9489-DEDVP,1,monitor,70,69.2,Two year,DSL,Credit card (automatic)
9477-LGWQI,1,monitor,70,80.15,Two year,DSL,Credit card (automatic)
8590-YFFQO,1,monitor,70,64.95,Two year,DSL,Credit card (automatic)
6870-ZWMNX,1,monitor,70,76.1,Two year,DSL,Credit card (automatic)
6248-TKCQV,1,monitor,70,80.6,Two year,DSL,Bank transfer (automatic)
5816-JMLGY,1,monitor,70,80.4,Two year,DSL,Bank transfer (automatic)
6732-VAILE,1,monitor,70,85.95,Two year,DSL,Credit card (automatic)
7639-OPLNG,1,monitor,70,79.25,Two year,DSL,Bank transfer (automatic)
7706-YLMQA,1,monitor,70,19.7,One year,No,Bank transfer (automatic)
9067-YGSCA,1,monitor,70,26.05,One year,No,Credit card (automatic)
